analysis,subject,metric,replicate,value
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2654,0.014069780352827
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2655,0.015601430392381
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2656,0.013506835413615
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2657,0.016945246237837
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2658,0.015309344949248
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2659,0.015498977464502
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2660,0.015187867392266
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2661,0.014826206893108
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2662,0.014599805240759
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2663,0.014150989613614
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2664,0.014983258353747
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2665,0.014320908442649
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2666,0.014704113662848
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2667,0.015657704083682
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2668,0.014905480153241
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2669,0.013301010824233
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2670,0.013791338496122
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2671,0.01528440574705
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2672,0.015037833469032
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2673,0.014204517722127
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2674,0.015309094116444
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2675,0.014722079408758
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2676,0.014167830087012
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2677,0.014640335717365
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2678,0.014408909341326
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2679,0.014052365150104
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2680,0.015542512724237
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2681,0.016817017538069
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2682,0.016352963068108
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2683,0.01526547542838
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2684,0.015155087739887
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2685,0.01611076958655
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2686,0.013918428369941
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2687,0.015382426811245
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2688,0.014393907113145
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2689,0.015167360198704
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2690,0.013787617148917
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2691,0.014638719067032
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2692,0.014996254908413
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2693,0.014179412007582
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2694,0.016617001887347
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2695,0.014242361843053
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2696,0.014436526938368
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2697,0.014393453629624
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2698,0.013910833790791
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2699,0.014929880876398
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2700,0.013354599374278
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2701,0.013982956136133
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2702,0.014482008706727
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2703,0.014603145123128
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2704,0.016611544945598
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2705,0.013670676992478
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2706,0.016233574336226
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2707,0.013279537396274
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2708,0.01568062464271
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2709,0.014508592229225
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2710,0.016683845985084
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2711,0.015170114392083
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2712,0.015216008724648
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2713,0.015203063151965
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2714,0.013176958448235
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2715,0.014788360971227
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2716,0.013460044731614
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2717,0.01275936493145
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2718,0.012599828993112
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2719,0.013576665089491
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2720,0.015706109055915
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2721,0.014292881026833
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2722,0.015008817812971
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2723,0.015153275518186
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2724,0.013339978862022
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2725,0.013507334014631
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2726,0.013776345800416
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2727,0.016246877370069
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2728,0.01477363364966
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2729,0.014181691935741
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2730,0.015514672077056
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2731,0.013658067267817
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2732,0.015672200502431
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2733,0.014466069508489
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2734,0.014620332562911
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2735,0.015038339126616
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2736,0.013752078106518
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2737,0.015545808259789
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2738,0.015431979176086
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2739,0.01688918336914
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2740,0.014386656523672
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2741,0.016184967259684
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2742,0.01600844021785
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2743,0.014926084474262
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2744,0.014148400068022
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2745,0.012737974934184
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2746,0.013492408907885
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2747,0.014673565245342
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2748,0.015004243220759
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2749,0.015599720936469
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2750,0.01444639483956
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2751,0.012238594602104
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2752,0.01572692252835
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2753,0.014976908067283
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2754,0.015139134192046
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2755,0.013662843071859
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2756,0.012662786557192
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2757,0.014371246322541
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2758,0.013763946196102
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2759,0.015421929668546
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2760,0.016075999700926
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2761,0.013437539742214
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2762,0.014509232888429
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2763,0.013894920611384
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2764,0.013611209332598
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2765,0.01420678736892
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2766,0.015362639018264
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2767,0.015771113970425
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2768,0.012607792661737
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2769,0.012788369212509
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2770,0.014888154067086
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2771,0.014803402397476
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2772,0.015267985459251
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2773,0.016016663104735
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2774,0.015028602636614
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2775,0.015591433760989
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2776,0.014926385536406
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2777,0.014768580163625
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2778,0.015353273600539
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2779,0.015284881929129
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2780,0.012894996235426
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2781,0.015502507754943
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2782,0.016234983315858
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2783,0.015022492828972
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2784,0.016913035058798
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2785,0.014530983098909
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2786,0.014840701113972
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2787,0.01414707880363
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2788,0.015479740693748
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2789,0.015580577587131
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2790,0.014077841588186
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2791,0.014585390854472
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2792,0.014810647798561
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2793,0.013833445799619
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2794,0.016294356869153
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2795,0.014156378439833
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2796,0.012758231255545
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2797,0.012785934032279
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2798,0.014551003513353
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2799,0.016454794993385
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2800,0.015673691677271
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2801,0.013221907307205
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2802,0.013895002790638
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2803,0.014754325871784
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2804,0.013362863487483
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2805,0.01513288554199
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2806,0.014317720524235
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2807,0.015200958457522
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2808,0.013658305454392
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2809,0.015460370475904
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2810,0.014735291935826
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2811,0.01437199377969
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2812,0.015255372661076
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2813,0.013582204552407
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2814,0.014215804181724
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2815,0.014621810748405
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2816,0.014843399698207
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2817,0.014320716490337
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2818,0.013113316257274
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2819,0.015085474747942
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2820,0.016729746355521
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2821,0.014811682888359
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2822,0.015957186003559
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2823,0.015000912723041
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2824,0.013851922147501
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2825,0.015099862339675
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2826,0.017058825263156
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2827,0.015970922731685
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2828,0.014218255279814
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2829,0.013009797714607
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2830,0.016137055411228
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2831,0.014913125030799
oracle_utility,ridge,mechanical_headroom_over_reconstruction,2832,0.016073734355667
