outer_domain,recipient_id,recipient_domain,recipient_pool,donor_id,relaxation
ykhs7s2dck,c24-24,xcmzfsbd9t,source,c24-21,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-25,xcmzfsbd9t,source,c24-24,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-26,xcmzfsbd9t,source,c24-32,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-27,xcmzfsbd9t,source,c24-56,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-28,xcmzfsbd9t,source,c24-9t,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-29,xcmzfsbd9t,source,c24-36,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-3,xcmzfsbd9t,source,c24-40,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-30,xcmzfsbd9t,source,c24-5,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-31,xcmzfsbd9t,source,c24-54,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-32,xcmzfsbd9t,source,c24-7,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-33,xcmzfsbd9t,source,c24-50,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-34,xcmzfsbd9t,source,c24-41,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-35,xcmzfsbd9t,source,c24-43,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-36,xcmzfsbd9t,source,c24-42,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-37,xcmzfsbd9t,source,c24-35,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-39,xcmzfsbd9t,source,c24-46,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-40,xcmzfsbd9t,source,c24-39,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-41,xcmzfsbd9t,source,c24-34,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-42,xcmzfsbd9t,source,c24-10,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-43,xcmzfsbd9t,source,c24-10t,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-44,xcmzfsbd9t,source,c24-12,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-45,xcmzfsbd9t,source,c24-47,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-46,xcmzfsbd9t,source,c24-33,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-47,xcmzfsbd9t,source,c24-49,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-48,xcmzfsbd9t,source,c24-59,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-49,xcmzfsbd9t,source,c24-45,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-5,xcmzfsbd9t,source,c24-37,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-50,xcmzfsbd9t,source,c24-26,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-51,xcmzfsbd9t,source,c24-6t,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-52,xcmzfsbd9t,source,c24-27,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-53,xcmzfsbd9t,source,c24-58,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-54,xcmzfsbd9t,source,c24-16,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-55,xcmzfsbd9t,source,c24-9,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-56,xcmzfsbd9t,source,c24-13,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-57,xcmzfsbd9t,source,c24-52,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-58,xcmzfsbd9t,source,c24-12t,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-59,xcmzfsbd9t,source,c24-15,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-6,xcmzfsbd9t,source,c24-29,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-6t,xcmzfsbd9t,source,c24-55,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-7,xcmzfsbd9t,source,c24-8,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-8,xcmzfsbd9t,source,c24-53,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-8t,xcmzfsbd9t,source,c24-18,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-9,xcmzfsbd9t,source,c24-2,dataset_exact_layup_energy_bin
ykhs7s2dck,c24-9t,xcmzfsbd9t,source,c24-51,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-10t,74t7kcdgkr,source,c8-35,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-11,74t7kcdgkr,source,c8-6,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-12,74t7kcdgkr,source,c8-24,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-12t,74t7kcdgkr,source,c8-2,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-13,74t7kcdgkr,source,c8-15,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-14,74t7kcdgkr,source,c8-34,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-15,74t7kcdgkr,source,c8-6t,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-16,74t7kcdgkr,source,c8-22,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-17,74t7kcdgkr,source,c8-11,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-18,74t7kcdgkr,source,c8-40,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-19,74t7kcdgkr,source,c8-20,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-2,74t7kcdgkr,source,c8-9t,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-20,74t7kcdgkr,source,c8-9,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-21,74t7kcdgkr,source,c8-3,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-22,74t7kcdgkr,source,c8-38,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-23,74t7kcdgkr,source,c8-12,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-24,74t7kcdgkr,source,c8-17,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-25,74t7kcdgkr,source,c8-26,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-26,74t7kcdgkr,source,c8-12t,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-27,74t7kcdgkr,source,c8-32,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-28,74t7kcdgkr,source,c8-4,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-29,74t7kcdgkr,source,c8-5,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-3,74t7kcdgkr,source,c8-27,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-30,74t7kcdgkr,source,c8-16,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-32,74t7kcdgkr,source,c8-41,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-33,74t7kcdgkr,source,c8-43,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-34,74t7kcdgkr,source,c8-33,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-35,74t7kcdgkr,source,c8-37,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-36,74t7kcdgkr,source,c8-8t,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-37,74t7kcdgkr,source,c8-10t,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-38,74t7kcdgkr,source,c8-28,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-39,74t7kcdgkr,source,c8-8,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-4,74t7kcdgkr,source,c8-30,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-40,74t7kcdgkr,source,c8-36,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-41,74t7kcdgkr,source,c8-39,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-42,74t7kcdgkr,source,c8-18,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-43,74t7kcdgkr,source,c8-7,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-5,74t7kcdgkr,source,c8-23,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-6,74t7kcdgkr,source,c8-42,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-6t,74t7kcdgkr,source,c8-25,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-7,74t7kcdgkr,source,c8-13,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-8,74t7kcdgkr,source,c8-21,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-8t,74t7kcdgkr,source,c8-29,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-9,74t7kcdgkr,source,c8-19,dataset_exact_layup_energy_bin
ykhs7s2dck,c8-9t,74t7kcdgkr,source,c8-14,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-1,w68dtmpfyf,source,q16-20,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-10,w68dtmpfyf,source,q16-36,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-11,w68dtmpfyf,source,q16-35,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-12,w68dtmpfyf,source,q16-24,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-13,w68dtmpfyf,source,q16-2,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-14,w68dtmpfyf,source,q16-13,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-15,w68dtmpfyf,source,q16-1,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-16,w68dtmpfyf,source,q16-31,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-17,w68dtmpfyf,source,q16-10,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-18,w68dtmpfyf,source,q16-38,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-19,w68dtmpfyf,source,q16-26,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-2,w68dtmpfyf,source,q16-15,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-20,w68dtmpfyf,source,q16-30,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-21,w68dtmpfyf,source,q16-14,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-22,w68dtmpfyf,source,q16-27,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-23,w68dtmpfyf,source,q16-18,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-24,w68dtmpfyf,source,q16-11,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-25,w68dtmpfyf,source,q16-29,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-26,w68dtmpfyf,source,q16-3,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-27,w68dtmpfyf,source,q16-5,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-28,w68dtmpfyf,source,q16-32,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-29,w68dtmpfyf,source,q16-21,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-3,w68dtmpfyf,source,q16-34,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-30,w68dtmpfyf,source,q16-7,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-31,w68dtmpfyf,source,q16-37,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-32,w68dtmpfyf,source,q16-8,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-33,w68dtmpfyf,source,q16-9,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-34,w68dtmpfyf,source,q16-19,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-35,w68dtmpfyf,source,q16-6,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-36,w68dtmpfyf,source,q16-12,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-37,w68dtmpfyf,source,q16-22,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-38,w68dtmpfyf,source,q16-4,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-39,w68dtmpfyf,source,q16-43,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-4,w68dtmpfyf,source,q16-42,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-40,w68dtmpfyf,source,q16-23,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-41,w68dtmpfyf,source,q16-39,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-42,w68dtmpfyf,source,q16-40,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-43,w68dtmpfyf,source,q16-41,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-5,w68dtmpfyf,source,q16-17,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-6,w68dtmpfyf,source,q16-16,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-7,w68dtmpfyf,source,q16-33,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-8,w68dtmpfyf,source,q16-25,dataset_exact_layup_energy_bin
ykhs7s2dck,q16-9,w68dtmpfyf,source,q16-28,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-1,cgtnjyggtm,source,q24-42,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-10,cgtnjyggtm,source,q24-33,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-11,cgtnjyggtm,source,q24-35,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-12,cgtnjyggtm,source,q24-22,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-13,cgtnjyggtm,source,q24-30,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-14,cgtnjyggtm,source,q24-40,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-15,cgtnjyggtm,source,q24-48,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-16,cgtnjyggtm,source,q24-34,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-18,cgtnjyggtm,source,q24-29,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-19,cgtnjyggtm,source,q24-38,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-2,cgtnjyggtm,source,q24-7,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-20,cgtnjyggtm,source,q24-45,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-21,cgtnjyggtm,source,q24-25,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-22,cgtnjyggtm,source,q24-4,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-23,cgtnjyggtm,source,q24-10,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-24,cgtnjyggtm,source,q24-5,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-25,cgtnjyggtm,source,q24-36,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-26,cgtnjyggtm,source,q24-24,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-27,cgtnjyggtm,source,q24-14,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-28,cgtnjyggtm,source,q24-23,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-29,cgtnjyggtm,source,q24-18,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-3,cgtnjyggtm,source,q24-31,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-30,cgtnjyggtm,source,q24-15,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-31,cgtnjyggtm,source,q24-13,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-32,cgtnjyggtm,source,q24-44,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-33,cgtnjyggtm,source,q24-12,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-34,cgtnjyggtm,source,q24-6,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-35,cgtnjyggtm,source,q24-26,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-36,cgtnjyggtm,source,q24-21,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-37,cgtnjyggtm,source,q24-39,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-38,cgtnjyggtm,source,q24-32,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-39,cgtnjyggtm,source,q24-41,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-4,cgtnjyggtm,source,q24-11,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-40,cgtnjyggtm,source,q24-49,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-41,cgtnjyggtm,source,q24-37,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-42,cgtnjyggtm,source,q24-50,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-43,cgtnjyggtm,source,q24-19,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-44,cgtnjyggtm,source,q24-8,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-45,cgtnjyggtm,source,q24-1,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-46,cgtnjyggtm,source,q24-43,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-47,cgtnjyggtm,source,q24-20,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-48,cgtnjyggtm,source,q24-2,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-49,cgtnjyggtm,source,q24-27,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-5,cgtnjyggtm,source,q24-16,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-50,cgtnjyggtm,source,q24-9,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-6,cgtnjyggtm,source,q24-28,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-7,cgtnjyggtm,source,q24-46,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-8,cgtnjyggtm,source,q24-47,dataset_exact_layup_energy_bin
ykhs7s2dck,q24-9,cgtnjyggtm,source,q24-3,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-1,ykhs7s2dck,target,q8-30,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-10,ykhs7s2dck,target,q8-22,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-11,ykhs7s2dck,target,q8-12,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-12,ykhs7s2dck,target,q8-18,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-13,ykhs7s2dck,target,q8-14,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-14,ykhs7s2dck,target,q8-36,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-15,ykhs7s2dck,target,q8-13,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-16,ykhs7s2dck,target,q8-32,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-18,ykhs7s2dck,target,q8-39,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-19,ykhs7s2dck,target,q8-29,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-2,ykhs7s2dck,target,q8-38,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-20,ykhs7s2dck,target,q8-1,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-21,ykhs7s2dck,target,q8-41,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-22,ykhs7s2dck,target,q8-33,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-23,ykhs7s2dck,target,q8-5,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-24,ykhs7s2dck,target,q8-35,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-27,ykhs7s2dck,target,q8-10,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-28,ykhs7s2dck,target,q8-15,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-29,ykhs7s2dck,target,q8-19,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-3,ykhs7s2dck,target,q8-40,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-30,ykhs7s2dck,target,q8-3,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-31,ykhs7s2dck,target,q8-16,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-32,ykhs7s2dck,target,q8-37,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-33,ykhs7s2dck,target,q8-23,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-34,ykhs7s2dck,target,q8-7,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-35,ykhs7s2dck,target,q8-4,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-36,ykhs7s2dck,target,q8-34,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-37,ykhs7s2dck,target,q8-6,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-38,ykhs7s2dck,target,q8-20,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-39,ykhs7s2dck,target,q8-31,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-4,ykhs7s2dck,target,q8-27,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-40,ykhs7s2dck,target,q8-8,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-41,ykhs7s2dck,target,q8-28,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-5,ykhs7s2dck,target,q8-24,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-6,ykhs7s2dck,target,q8-11,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-7,ykhs7s2dck,target,q8-21,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-8,ykhs7s2dck,target,q8-9,dataset_exact_layup_energy_bin
ykhs7s2dck,q8-9,ykhs7s2dck,target,q8-2,dataset_exact_layup_energy_bin
