specimen_key,dataset_id,dataset_version,specimen_id,capture_group_id,author_cai_mpa,label_source_path,label_source_sheet,label_source_cell,label_source_sha256,label_source_dataset_version,cscan_source_path,cscan_source_sha256,cscan_panel_index,registered_cscan_crop_path,registered_cscan_crop_sha256,registered_cscan_height_px,registered_cscan_width_px,impacted_surface_path,surface_sha256,identity_status,p0r_roster_status,v2_member,split
w68dtmpfyf:q16-14,w68dtmpfyf,1,q16-14,cg_73ef27ab04a735de,404.2454466808869,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C149,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-14.jpg,85750a3be177f41e3b3dd79a0e76e10642026d049a2cfa3d60643108006ec1d4,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-14.png,66ce1337c8081cf89c1124186a62febbc902ee337bbd476e7c27750135e82483,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-14.png,02cd4231d7be32ed76c98413bcba9c131e04cece04ac396bb4726597cec9dc97,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
w68dtmpfyf:q16-15,w68dtmpfyf,1,q16-15,cg_ede3ed06d2ade72f,398.9341346385737,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C150,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-15.jpg,17bfbf2a30fc4c5b02cd706c7a79f1d2c1d89e48cf02fc4ab96dbaa324f02274,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-15.png,a8be252461882d620ca7d7464a3dfc6e3ae72e8f2ac343f824b841125b8799ae,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-15.png,7498585a5ac101b5eb554235347e34db9ed6d736360511e76f6d2da8ecab35ff,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
w68dtmpfyf:q16-16,w68dtmpfyf,1,q16-16,cg_a9d5feb41d10160a,411.0764972970403,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C151,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-16.jpg,66eefa0762016d475ba7529ffbb55d99f89447e300f4dbb716ece39703d2bedf,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-16.png,fa0461c62287126d5c3effe4c21403b0ebcd13d568ae2bdbf8d22c159e5d30b5,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-16.png,4e2f696ab0b16a335d42712c4ab57bf0d25122938c14fa7643e199b6563a3af8,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
w68dtmpfyf:q16-17,w68dtmpfyf,1,q16-17,cg_ea926073d033193e,388.0014344684573,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C152,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-17.jpg,4b27ccf0c258fdd54197f63569d900a3dc4c9bd9226506a32365b0b2a32142f4,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-17.png,ce71ffa29a4fe161b7786033e21ae247445063b529c377ffb501877d580bbb55,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-17.png,bb54f28526f49f77855739805c2c083bc37604f6bc5e1c6a6f9be56250a33cd6,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
w68dtmpfyf:q16-18,w68dtmpfyf,1,q16-18,cg_cbeef69360e157fa,404.1195484574345,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C153,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-18.jpg,8b93f0f03c8be3dbf4dc0d614cae3fca41dabe2bb6fb663962c8781e0ce31a95,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-18.png,012712bfb8b4f61686a347f85f8f2128cc980a4213525518a739ebde727610cb,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-18.png,935efb664f2217f2becb42c581ea8ba0158cb2e573dfe14ce02ad22c4bae0679,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
w68dtmpfyf:q16-19,w68dtmpfyf,1,q16-19,cg_09f55d59cd17f987,426.5519769807766,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C154,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-19.jpg,c767f51fd9034363c6e8b2e262e4fbb89b5da4888a375a326d5444939f6de01c,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-19.png,e0a3fcc0182080a0024860e1fc5c2e07b1dd643f2c501983a816d01c2a6bc90d,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-19.png,854f5f5f2f0040701d7aa61844a34e2c85d52764be6f5d73d1bc631a70b41522,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
w68dtmpfyf:q16-2,w68dtmpfyf,1,q16-2,cg_ff2d01cab2de3ddc,304.9983203922969,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C137,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-2.jpg,80e633e833cead8f85ef9b702d818fb1bb39f6a2d242b0422deff80fc56bcd6b,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-2.png,545f7ec77650e7600917ba62b8756945c92d06e0601b48086ba0aa2e1c76f98c,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-2.png,489ed0a98222414db39abefd1d57737bf983a70c583241cdaa4b13ab4f318079,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
w68dtmpfyf:q16-20,w68dtmpfyf,1,q16-20,cg_a1b1130097acb8c4,363.3721685585901,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C155,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-20.jpg,985a12debbfc55f2e0b16a9e744d8b8b7755b998290b61869d2864faf6eca9bf,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-20.png,246e67ee3296460b30d842d83a10251dd0d1b4a5a12ea3397ce39c9c692b4926,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-20.png,d09e6835397fc3415580f278b72d7abed9a9e23423c3d4244b4ab84e1521d6c5,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
w68dtmpfyf:q16-21,w68dtmpfyf,1,q16-21,cg_d77344d187a3267b,414.7344090895863,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C156,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-21.jpg,3f1daf732a9618102ce50a424137d0d801cbe9238b52483509d0f7f0f4a88c11,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-21.png,5c956b6a9137aa39d82d11791718c22ecabff5d76b0ac3ab3792cb9d31380de6,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-21.png,fb67d1b215bb3898c61013404234e06e838064a457b7aee29553175b9abd5e91,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
w68dtmpfyf:q16-22,w68dtmpfyf,1,q16-22,cg_f845bc31bfb448b3,413.610152114819,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C157,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-22.jpg,04666991c7eabb76717bc76b420ef221f980fec55e29f91ace57f59bd177c079,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-22.png,3df90b070aec083cfed49564d6a99c4dd2d19fe10c0935abc1530a7f7353f2e1,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-22.png,313157e3c867e292e95605aac19740a02e29efe28f4d3610f3eb68a2745341c3,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
w68dtmpfyf:q16-23,w68dtmpfyf,1,q16-23,cg_bed783d957d292db,374.1396746923258,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C158,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-23.jpg,7bad6373d8b9e1cecd2499bfea433da7df44748d205d4bc0264d37ead2d9160b,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-23.png,54280b5fa0746ea5745c159f4cf25b457037f40a92580c89cf81eec3db4838ab,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-23.png,13529e168e1a984c148bb834d77a6881f616d3ea5b6de70259d7f606743494c4,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
w68dtmpfyf:q16-24,w68dtmpfyf,1,q16-24,cg_191d78c680a8349d,384.6164055693848,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C159,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-24.jpg,917c33d3c8b1b67d59b3a4e0c7db0326e847e61c025af19bffe61885b9227a11,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-24.png,be215c3064003df36b6d6362f9598df9a8f9ddd37bcb98f5bd54e68889dedb32,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-24.png,e13dfed80e43b8f693d93f9cc577868a603d60ad414e4e5b8c245decf86f69bf,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TEST
w68dtmpfyf:q16-25,w68dtmpfyf,1,q16-25,cg_a9543db699c1695c,346.3905420155675,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C184,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-25.jpg,92c1460a6a1dc2dba6cc4bc1c1df9f98d4f144c6b1f9aea04c330c656b1cb3f1,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-25.png,b90cd5288cefcf9e9b4a3e23e2cbd9ce5c0ec34bdfb4d9ad7b3d589e13b42897,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-25.png,697d517c7d258cbf29c6fd5c3ea43b280b0f3d6d19cb542dd056b3d623421652,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
w68dtmpfyf:q16-26,w68dtmpfyf,1,q16-26,cg_44520703869fedb6,334.5045958578975,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C185,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-26.jpg,46973b83f8ec767ef2a19d1c639c014c2fdb2ec8324b84a7f32f91d235e5818c,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-26.png,2049fad0b92ac0cc87bf990bf967e9ed3c93810b5d476fb8b0cc36b3395a9b0c,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-26.png,8db32f6cbe12c968bc73e4bc83fcd4093e2f5ef61b264a4348c337b30cca1b29,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
w68dtmpfyf:q16-27,w68dtmpfyf,1,q16-27,cg_571056aab3ab6ab7,350.8853035718455,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C186,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-27.jpg,d8a55e4ee75f68690505df4de315c349b0a0e227ac266bd1df669808aca0b278,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-27.png,5dcb5dfedd498e7c401b7422612916c9557a09692c4d3424c5b83d5c81547903,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-27.png,ab368397d8718fb064c6d47a73727bc33807728c7e8c618837381ec1c0bbe88d,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
w68dtmpfyf:q16-28,w68dtmpfyf,1,q16-28,cg_9a47b6fd1b35c788,221.1390608454533,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C187,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-28.jpg,150a4546525f80c1cb045271618df34f5b5fe282ab17560c39fa55416a93864e,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-28.png,82dfd10222c01151611b865547dfdc0f19dccf6639ed7073aa637d9c7b9bed02,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-28.png,bf2c906d9b6e1987ffbd3423b32c7d9c84e6f4a845061bb712fbeae8896e9f9e,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
w68dtmpfyf:q16-29,w68dtmpfyf,1,q16-29,cg_94a031a5fc453cba,338.5483376402395,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C188,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-29.jpg,41819965aea8de2c61a531ed2f2c306e9b7e1d1bef2fe1c4cdd892ff31205c4b,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-29.png,4d49fb7db9fc20d7645d297568774df3178c060bb991275f42b0a92cee1d5064,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-29.png,b0d65ad1e8f61ac7d95e6e0d38d26ed31e5552866f9dca70b478be7e133d4008,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
w68dtmpfyf:q16-3,w68dtmpfyf,1,q16-3,cg_3361913654df8b27,352.2940771961753,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C138,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-3.jpg,c8d3c134d13d41cc1c1bb0db56290e17b5112bfc1d9210fb4af6c10a2db8af55,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-3.png,d8bce00b811b8a9c284ce88f989689032ebf98a72841c8943af5a57f085fd0e8,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-3.png,e213240f4c80a0e754da56679b739c74fe8b5a0459c96d634364dfe56754a285,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,VALID
w68dtmpfyf:q16-30,w68dtmpfyf,1,q16-30,cg_bee5ab8a92b4af70,325.2823131241744,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C189,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-30.jpg,1d9da66aa62c90210749746502ab71be22b5968187e737a1d918cbee2da07f6d,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-30.png,d806496ac261907b606f5c8656a344734f09a4b287ad4dd17d529a1ab9b6aad6,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-30.png,601d4a58245ef376a4f64f1bd7a7880de4808098cdc3dc18fbd6b5ef1689e587,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
w68dtmpfyf:q16-31,w68dtmpfyf,1,q16-31,cg_9c54f63456cd338f,355.5688503340312,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C190,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-31.jpg,4ac52e209873a9b3de639001d3afb3a86b5459ac44a7f8c1d542f816cb9a32ff,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-31.png,a3b6dd996ef5a19d518674f9dfd51f17569981e7ba41609dbbc7cf54cdac7a33,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-31.png,540578d3fcbb549dbf7196774c8ef77e4232bf202e5573b802bfe3997e1b730a,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
w68dtmpfyf:q16-32,w68dtmpfyf,1,q16-32,cg_09796b91b91be056,251.0343701442064,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C240,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-32.jpg,ea1106b5de284956b6d3438adae15f8c308a7213ba9afbbe5a52784407405bdd,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-32.png,250e0fa0b709c8c0cf4b36ddd70dc06ffc9b8b2eba61881af35ec63de030f4bd,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-32.png,7e07815fa55fa7ef68422058296a5818a9155c2078064b83ac6993aae4defa20,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
w68dtmpfyf:q16-33,w68dtmpfyf,1,q16-33,cg_a37eab4f5b7beb12,257.2702348149341,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C241,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-33.jpg,890d45ba985177a7f2e34fd77d2ffc7d7a074177da1473837506ed5e93aaf2c6,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-33.png,ddc396913548d129465a20a777e5c884e6ab09c4304cf19765152a4f160e171d,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-33.png,66a94cda6035072fd39ed725694e6afeb837831e4b91c82858d60c17a0b53dc2,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
w68dtmpfyf:q16-34,w68dtmpfyf,1,q16-34,cg_e0934f3f68a405b2,259.1323191591071,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C242,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-34.jpg,02fa9674f7b74d3b6b7db3ec47d50ee392106758bfca6e0ac226baa2eee61985,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-34.png,c7e02b0f79144cffbc8c6cb75a1fb5f51c0efb37fedebb390af4dd545ea7be1c,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-34.png,f0ec1fb07df866812670a6b119c47e4bafe07b47d84e6f1fc3048c31070efab7,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
w68dtmpfyf:q16-35,w68dtmpfyf,1,q16-35,cg_a71ba584dc3f4edb,287.7591069938078,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C243,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-35.jpg,e8b8e04924b5d1dd84964ee98ad6313e8bfce2eb075b694da942bd8c56659e29,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-35.png,b549a6bc288be7d5e4287c25c4405d83a744339a3c3be3e0f3f1adb607983f4a,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-35.png,9cece85ba679071dfb215e8543b13c6ac02d5851abc482cfa5815ed726321325,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
w68dtmpfyf:q16-36,w68dtmpfyf,1,q16-36,cg_74361971d6b32cf7,290.9002601359004,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C244,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-36.jpg,47bac99427c0c12bd96271d01d42f8cf0dccfcd475b64331c250d3e2468135ee,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-36.png,0b4ae9236eed4c06f3e43132150dc0c1b4811df851d6933554d3e9f29d0d9e6d,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-36.png,016a9dc508469d9853e477ad9a3f4aaba923855a2d837059642cf782bb585c34,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
w68dtmpfyf:q16-37,w68dtmpfyf,1,q16-37,cg_3fb8cff46ea6c70d,286.9637991902188,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C245,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-37.jpg,fd305047011660cc914d594bd37314a76562ac42be9403bd0b633c4f74eb7cba,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-37.png,1ec1f6d101632fc4ec948f50b844c1b2cc5c7f2ecf451b8b03bc4d9f8742f9e9,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-37.png,8bcd481c1f9a5cf04d32318ea7350dfd1a1c3cecb89e00ec88e9cc40e8a7a4bf,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
w68dtmpfyf:q16-38,w68dtmpfyf,1,q16-38,cg_a052ba6f5200ee4f,344.6358291031883,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C258,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-38.jpg,1879e8369bcac22529f37da5c5dc8a0ddc20e8c7c95aee6d8f627c3eab29b6ef,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-38.png,c07fdfa825807f0a96f26b46126796641b371e7077d3bb476a6c6e249e53b6cf,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-38.png,7423e168ba0ff693438c1835bdd68009c027fe7ab594362fcbdd5dcb07211ce5,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
w68dtmpfyf:q16-39,w68dtmpfyf,1,q16-39,cg_2704358c670e7e0e,357.8509598032703,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C259,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-39.jpg,d17487818742befbbd8f4706347a8f6547b52c9fa3fb99a7ea4a7e90a771de32,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-39.png,702c21b0d6555a94fac1a73e3a3c93a21f9b702ca5197cb665e0d3cf6c9584ee,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-39.png,f57e8b913b28c17772e74533faa1341470202f270a1c83629d0e8bcb3940465d,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
w68dtmpfyf:q16-4,w68dtmpfyf,1,q16-4,cg_47020ca01ed73676,383.0700026275101,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C139,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/w68dtmpfyf/v1/internal damage/q16-4.jpg,7055541bf130b9bae3ba5b9a1f6a9d28e24148da05e57086bad48b401ea529cf,0,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-4.png,20b2a0c355cc62177e2c18da13c3ca65f22c5bc8e6e93a29ed96f0dd924031e4,674,675,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-4.png,391ba24eac629826b6c198611a1e30c1f4899e22e3f7e187e5371bc6de758f12,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
